time,bkgd_a,bkgd_b,bkgd_c
1496249580,17.2,67,99035.261670983
1496253180,18.3,61,99044.3770541603
1496256780,19.4,59,99033.9029556106
1496260380,20.6,53,99063.2185477229
1496263980,20.6,57,99043.6948546706
1496267580,21.7,59,99042.8388612281
1496271180,20.6,68,99024.1711616182
1496274780,20,70,98999.7633450228
1496276520,18.3,78,98987.9102350971
1496278380,18.3,76,98976.0571251714
1496281980,17.2,81,98976.7071213154
1496285580,16.1,87,98967.5286861223
1496289180,16.1,87,98996.8032459782
1496292780,15.6,90,98982.8493818993
1496296380,15,90,99016.8246841075
1496297940,15,90,99002.1887719055
1496299980,15,87,98987.5528597034
1496303580,15,87,98997.3101345048
1496307180,15,87,98958.2810352994
1496309640,14.4,90,98958.39071124
1496310060,14.4,90,98958.5003871806
1496310660,14,94,98958.6100631212
1496310780,13.9,93,98958.7197390618
1496314380,13.9,93,98978.2324512257
1496315160,13.9,93,98978.2324512257
1496317980,13.9,93,98978.2324512257
1496319720,14.4,90,98990.1118659835
1496321580,14.4,90,99001.9912807412
1496325180,15,90,99026.5819589089
1496328660,15,88,99046.0965085116
1496328780,15,90,99065.6110581143
1496332380,15.6,90,99080.4271119682
1496335980,16.1,83,99094.3851121645
1496339580,18.3,76,99093.1770034381
1496343180,18.9,73,99098.1228753589
1496346660,20,68,99105.0753278564
1496346780,20.6,65,99112.0277803538
1496350380,20.6,65,99072.9803942491
1496353860,20,68,99051.0139170642
1496353980,20,68,99029.0474398793
1496357580,19.4,71,99014.3811927572
1496361180,19.4,71,99014.3811927572
1496364780,18.3,73,98976.0571251714
1496368380,17.8,73,98981.6846443071
1496371980,16.7,75,98972.5436360605
1496375580,15.6,75,98992.6071549062
1496379180,15.6,80,99021.8804739268
1496382780,14.4,84,99001.9912807412
1496386380,14.4,84,99011.7480552835
1496389860,14,88,99004.7466093365
1496389980,13.9,87,98997.7451633895
1496393580,14.4,84,98992.2345061989
1496395800,13.9,83,98990.1116567533
1496397180,13.9,83,98987.9888073076
1496400780,13.9,87,98978.2324512257
1496404380,13.3,87,99002.3863497311
1496405640,13.3,87,99008.8902510811
1496407740,13,94,99015.3941524311
1496407980,13.3,90,99021.8980537811
1496411160,13.9,87,99043.9688548721
1496411580,13.9,87,99066.0396559631
1496415180,15,81,99085.125607717
1496418660,16,77,99092.5341328495
1496418780,15.6,78,99099.942657982
1496422380,16.1,75,99084.6269255458
1496425980,18.3,65,99063.8970338714
1496429580,20,59,99029.0474398793
1496433180,22.2,49,98998.0497029132
1496436780,22.8,51,98963.8069408266
1496440380,22.8,53,98914.98896187
1496443980,21.1,55,98891.5555829762
1496447580,20.6,57,98877.7434637254
1496451180,20,59,98843.5815057879
1496454780,18.9,63,98844.3504736295
1496458380,17.2,70,98849.8389303692
1496461980,15.6,78,98875.5138788235
1496465580,15,81,98899.7373864913
1496469180,14.4,84,98904.4235353182
1496472780,13.9,83,98870.9125343244
1496476380,15,83,98860.7082872859
1496479980,13.9,89,98861.1561782425
1496480700,13.9,89,98843.7627586111
1496483580,14.4,87,98826.3693389798
1496484180,14.4,87,98824.9564772914
1496487060,14,88,98823.5436156031
1496487180,13.9,89,98822.1307539147
1496490780,14.4,87,98865.396437149
1496491800,13.9,89,98873.0326637777
1496494380,13.9,89,98880.6688904063
1496497980,13.9,87,98909.9379586521
1496501580,13.9,87,98939.2070268979
1496505180,15,81,98938.7664856967
1496508780,15.6,78,98943.8182898717
1496510460,15.6,78,98950.7943946877
1496512380,16.1,78,98957.7704995037
1496515980,17.8,70,98962.1654795183
1496519580,18.9,65,98961.4761975046
1496523180,19.4,61,98936.2941413433
1496526780,19.4,63,98936.2941413433
1496530380,19.4,61,98897.2506156364
1496533980,18.9,63,98883.3923815878
1496537580,18.3,63,98878.4572266159
1496541180,17.2,67,98879.1162052029
1496544780,15.6,72,98885.2716518304
1496548380,14.4,78,98884.9099862336
1496551980,14.4,78,98904.4235353182
1496555580,13.9,81,98939.2070268979
1496559180,13.9,77,98880.6688904063
1496562780,13.9,81,98870.9125343244
1496565900,13.3,84,98861.1561782425
1496566380,13.9,81,98851.3998221605
1496567880,13.9,81,98841.8325096585
1496569980,12.8,86,98832.2651971564
1496573460,13,88,98829.5231052187
1496573580,13.3,84,98826.781013281
1496575740,13.9,81,98846.292717331
1496577180,13.3,80,98865.804421381
1496580780,12.2,86,98875.8942926439
1496582580,12.2,86,98892.042706273
1496584260,13,88,98908.191119902
1496584380,13.3,84,98924.3395335311
1496587980,15,75,98958.2810352994
1496591580,15.6,72,98982.8493818993
1496595180,16.7,67,99050.6130847973
1496598780,17.8,60,99050.0017210681
1496602380,17.8,63,99069.520885857
1496605980,19.4,55,99092.468244171
1496609580,19.4,55,99092.468244171
1496613180,20,55,99087.6156295924
1496616780,18.9,59,99068.8414443902
1496620380,18.3,61,99015.0970845936
1496623980,17.8,60,98991.4442267016
1496627580,17.8,63,98952.4058971239
1496631180,16.1,67,98977.2868727409
1496634780,14.4,72,98982.4777316566
1496638380,14.4,72,99041.0183789104
1496641980,13.3,77,99031.6539058061
1496645580,13.3,80,98963.3629416311
1496649180,12.2,83,98905.1590600944
1496652780,13.3,80,98846.292717331
1496656380,13.9,81,98841.6434660786
1496659980,13.3,80,98836.536865306
1496663580,11.7,86,98842.3243918608
1496667180,12.2,86,98885.6492151274
1496670780,13.3,80,98924.3395335311
1496674380,14.4,75,98962.964182572
1496677980,15.6,75,98982.8493818993
1496681580,16.1,70,98957.7704995037
1496685180,18.3,56,98927.2571758936
1496688780,19.4,52,98897.2506156364
1496692380,22.2,49,98880.8922476435
1496695980,22.8,50,98866.1709829134
1496699580,22.2,49,98841.8397625536
1496703180,22.2,51,98812.5503987361
1496706780,21.1,53,98784.1708730637
1496710380,20.6,55,98760.6013054112
1496713980,18.3,65,98741.8173686381
1496717580,17.2,70,98771.7661974792
1496721180,15.6,75,98807.2094677753
1496724780,14.4,81,98855.6396626067
1496728380,13.9,83,98880.6688904063
1496731980,13.9,83,98851.3998221605
1496735580,13.9,87,98822.1307539147
1496739180,12.8,86,98812.754336393
1496741280,13.3,87,98829.6919307932
1496742780,12.2,90,98846.6295251934
1496746380,13.3,90,98856.048569356
1496749980,13.9,83,98851.3998221605
1496753460,13,88,98868.3579737958
1496753580,13.3,84,98885.316125431
1496755380,13.3,84,98897.6270420416
1496757180,13.9,83,98909.9379586521
1496760780,13.9,83,98939.2070268979
1496764380,15,75,98977.7955849021
1496767980,16.7,70,99001.8196793368
1496771580,16.1,72,98987.0450593596
1496775180,17.2,67,99015.7434877604
1496778780,18.3,63,99044.3770541603
1496782380,17.8,65,99030.4825562793
1496785980,18.9,61,99020.0390594422
1496789580,18.3,65,98995.5771048825
1496793180,17.8,68,98962.1654795183
1496796780,17.2,67,98908.3934800367
1496800380,16.7,70,98894.4741873237
1496803980,15.6,72,98895.0294248373
1496807580,14.4,81,98865.396437149
1496811180,13.9,83,98909.9379586521
1496814780,13.9,83,98929.450670816
1496815800,13.9,83,98924.572492775
1496818380,13.9,83,98919.6943147341
1496821980,13.9,83,98890.4252464883
1496825580,13.9,83,98880.6688904063
1496829180,13.9,83,98851.3998221605
1496832780,13.9,83,98851.3998221605
1496834640,13.3,87,98846.5216441196
1496836380,13.9,83,98841.6434660786
1496838000,13.9,83,98841.6434660786
1496839980,13.9,83,98841.6434660786
1496843580,13.9,83,98890.4252464883
1496844960,13.9,83,98900.1816025702
1496847180,13.9,83,98909.9379586521
1496850660,15,77,98919.4735847737
1496850780,15,78,98929.0092108954
1496854380,16.1,72,98948.012312885
1496857980,16.1,72,98967.5286861223
1496861460,17,68,98979.7948421835
1496861580,16.7,70,98992.0609982447
1496865180,17.8,65,98962.1654795183
1496868780,18.3,63,98995.5771048825
1496872380,18.3,63,98985.817115027
1496875980,18.3,65,98937.0171657492
1496879580,18.3,68,98878.4572266159
1496883180,17.2,70,98927.9116632592
1496886780,17.2,67,98918.1525716479
1496890380,16.1,72,98938.2541262664
1496893860,17,59,98931.0021784332
1496893980,16.7,58,98923.7502306
1496894580,16.7,58,98928.6295711461
1496897580,16.7,65,98933.5089116921
1496901180,16.7,60,98943.2675927842
1496904780,17.2,54,98927.9116632592
1496908380,17.2,54,98898.6343884254
1496911980,17.8,50,98913.3675675461
1496915580,17.2,56,98898.6343884254
1496919180,16.7,67,98913.9915495079
1496922780,16.7,67,98923.7502306
1496926380,17.2,56,98947.4298464817
1496929980,16.7,62,98982.3023171526
1496933580,17.2,70,99054.7798542054
1496935200,16.1,72,99084.3406698036
1496937180,16.1,67,99113.9014854017
1496938320,16.7,67,99126.7245803738
1496939340,16.7,67,99139.5476753459
1496940780,17.2,65,99152.370770318
1496944380,18.9,63,99195.7276452549
1496947800,18,73,99213.0855742314
1496947980,17.2,78,99230.443503208
1496949840,18.3,73,99234.66248439
1496951580,19.4,66,99238.881465572
1496955180,19.4,66,99229.1205841453
1496958780,18.9,75,99215.2485992341
1496959860,19.4,76,99202.6628288362
1496962380,19.4,76,99190.0770584383
1496965980,19.4,76,99160.7944141582
1496969580,19.4,79,99141.2726513047
1496973180,18.9,81,99117.6438293381
1496976780,18.3,87,99112.6969831492
1496980380,17.8,87,99098.7996330403
1496983980,17.8,87,99128.0783802236
1496985300,17.2,90,99115.8268462427
1496987580,17.2,90,99103.5753122617
1496989200,17.2,90,99093.8162206505
1496989260,17.2,90,99084.0571290392
1496991180,17.2,90,99074.298037428
1496994780,17.2,90,99045.0207625942
1496995740,17.2,90,99045.0207625942
1496998380,17.2,87,99045.0207625942
1497001680,17,83,99023.4202209655
1497001980,16.7,86,99001.8196793368
1497005160,16.1,90,98989.5532760389
1497005580,16.1,90,98977.2868727409
1497006660,16.1,90,98957.7704995037
1497009180,16.1,90,98938.2541262664
1497010560,16.1,90,98938.2541262664
1497012660,16,88,98938.2541262664
1497012780,16.1,90,98938.2541262664
1497016380,16.1,87,98967.5286861223
1497016560,16.1,87,98957.7704995037
1497019980,16.1,87,98948.012312885
1497023400,16,82,98980.0675069025
1497023580,15.6,86,99012.12270092
1497027180,16.1,81,99016.3196192155
1497030660,19,60,99037.700293308
1497030780,18.9,61,99059.0809674006
1497034380,19.4,61,99092.468244171
1497037980,19.4,59,99082.7073627443
1497041580,20,55,99058.3315347358
1497045180,20,57,99068.092899688
1497048780,19.4,57,99063.1855998908
1497052380,18.3,58,99054.1370440158
1497055980,18.3,52,99054.1370440158
1497059580,17.2,63,99035.261670983
1497063180,16.1,67,99035.8359924527
1497066780,15.6,72,99051.1537929475
1497070380,15,78,99085.125607717
1497073980,15,78,99104.6401573197
1497077580,14.4,78,99070.2887025373
1497080280,14.4,78,99060.531927995
1497081180,14.4,81,99050.7751534527
1497084780,14.4,81,99031.2616043681
1497088380,13.9,81,98997.7451633895
1497091980,13.9,81,98997.7451633895
1497095580,13.9,81,98987.9888073076
1497099180,13.9,83,99027.0142316354
1497102780,14.4,78,99050.7751534527
1497106380,15.6,69,99060.9115659544
1497109980,17.2,60,99113.334403873
1497113580,17.8,63,99128.0783802236
1497117180,18.9,56,99137.1647833173
1497120780,20,55,99136.4224543533
1497124380,20,57,99107.1383594967
1497127980,21.1,47,99096.5627564453
1497131580,20.6,53,99063.2185477229
1497135180,20.6,49,99024.1711616182
1497138780,20,53,98999.7633450228
1497142380,19.4,57,98985.098548477
1497145980,18.3,63,98956.5371454603
1497149580,16.7,70,98982.3023171526
1497153180,15.6,72,98953.5760628786
1497156780,15,72,98968.0383101008
1497160380,15,72,98968.0383101008
1497163980,14.4,72,98943.4506334874
1497167580,13.9,74,98919.6943147341
1497171180,13.9,74,98909.9379586521
1497174780,13.9,74,98861.1561782425
1497178380,13.3,77,98836.536865306
1497181980,13.3,75,98836.536865306
1497185580,13.3,75,98836.536865306
1497189180,13.9,69,98870.9125343244
1497192780,15,62,98899.7373864913
1497196380,16.1,58,98938.2541262664
1497199980,17.2,52,98957.1889380929
1497203580,18.3,48,98956.5371454603
1497207180,18.3,50,99005.3370947381
1497210780,18.9,49,99029.7995364318
1497214380,19.4,51,99024.1420741839
1497217980,19.4,51,98994.8594299037
1497221580,18.9,52,98971.2366744942
1497225180,17.8,58,98981.6846443071
1497228780,16.7,65,99001.8196793368
1497232380,16.7,65,99031.0957226131
1497235980,16.7,65,99031.0957226131
1497239580,15.6,67,99041.3960199406
1497243180,14.4,78,99089.802251622
1497246780,13.9,74,99124.5777924547
1497250380,13.3,77,99129.2124260561
1497253980,14.4,75,99119.0725752488
1497257580,13.3,84,99129.2124260561
1497261180,12.2,83,99149.0321221816
1497264780,11.7,86,99134.9593204856
1497268380,13.9,81,99192.8722850282
1497271980,13.3,84,99256.0385023812
1497275580,13.9,81,99309.9485580115
1497279060,14,82,99351.1054102224
1497279180,14.4,78,99392.2622624333
1497282660,16,68,99428.7292330528
1497282780,16.1,67,99465.1962036723
1497286380,17.2,63,99532.9753431568
1497289980,17.8,58,99586.7787527618
1497293580,18.3,56,99590.9364860713
1497297180,19.4,52,99560.9905526541
1497300780,20,57,99595.2066071058
1497304380,19.4,55,99629.3167226412
1497307980,20,55,99614.7293370102
1497311580,19.4,57,99570.7514340808
1497315180,18.3,65,99561.6565165046
1497318780,18.3,61,99532.376546938
1497322380,17.2,65,99532.9753431568
1497325980,15.6,75,99539.0424432921
1497329580,15,78,99543.7175233805
1497333180,14.4,84,99519.1003314832
1497336780,14.4,84,99489.8300078563
1497340260,14,82,99482.8183096304
1497340380,13.9,81,99475.8066114044
1497340860,13.9,83,99472.5544927104
1497343320,13.9,81,99469.3023740164
1497343980,13.9,83,99466.0502553224
1497347460,12,88,99453.8650260043
1497347580,12.2,86,99441.6797966862
1497351180,12.8,86,99417.5910200593
1497354780,13.3,84,99412.1321347812
1497356460,12.8,83,99410.108694325
1497358380,11.7,86,99408.0852538688
1497361980,13.9,83,99417.2684749127
1497365580,15,78,99436.3875005656
1497369180,16.1,72,99455.4380170537
1497372780,16.7,70,99440.9603284812
1497376380,17.8,65,99411.106269662
1497379980,19.4,59,99395.0555683997
1497383580,21.1,55,99389.4301471155
1497387180,22.2,48,99349.5220687224
1497390780,21.7,53,99306.4324195576
1497394380,21.7,51,99257.6187976448
1497397980,20.6,57,99199.8843990895
1497401580,20,57,99155.9451842576
1497405180,18.9,61,99107.8833523485
1497408780,17.8,65,99098.7996330403
1497412380,16.1,72,99094.3851121645
1497415980,15,78,99094.8828825183
1497419580,15.6,75,99109.7004309889
1497423180,14.4,81,99080.0454770796
1497426780,13.3,84,99070.6773139061
1497430380,14.4,81,99041.0183789104
1497433980,14.4,81,99080.0454770796
1497437580,13.9,83,99056.2832998812
1497441180,12.2,86,99061.2378198302
1497444780,11.7,89,99066.6778371398
1497448380,15,83,99104.6401573197
1497451980,15.6,72,99129.2159770026
1497455580,16.7,67,99148.1998957183
1497459180,17.8,65,99147.5975450124
1497462780,20.6,53,99160.8370129848
1497466380,21.1,57,99164.898480935
1497469980,22.2,49,99154.2596432728
1497473580,24.4,42,99123.011944875
1497477180,23.3,48,99094.7322156345
1497480780,22.2,51,99085.9177943655
1497484380,21.1,53,99057.5137710226
1497487980,20,55,99048.5701697836
1497491580,19.4,59,99024.1420741839
1497495180,18.3,61,99034.6170643047
1497498780,16.1,70,99035.8359924527
1497502380,15.6,72,99090.1848849751
1497505980,15.6,75,99138.9737500096
1497509580,15,75,99133.9119817237
1497513180,13.9,81,99105.0650802908
1497516780,13.3,80,99099.9448699811
1497520380,13.9,83,99095.3087242089
1497523980,13.9,81,99114.8214363728
1497527580,13.9,81,99134.3341485366
1497531180,13.9,81,99183.1159289463
1497534780,14.4,78,99216.6403206719
1497538380,16.7,72,99284.8214310077
1497541980,16.7,72,99323.856155376
1497545580,17.8,70,99342.789192901
1497549180,19.4,61,99375.5338055462
1497552780,20,61,99390.21794311
1497556380,21.7,55,99394.2969390008
1497559980,22.2,57,99378.8114325398
1497563580,22.8,55,99344.5871766881
1497567180,23.9,54,99314.3310326831
1497570780,24.4,52,99230.4253161088
1497574380,22.8,61,99217.6604314009
1497577980,22.8,57,99198.1332398183
1497581580,21.7,61,99228.3306244971
1497585180,20,68,99224.2747389229
1497588780,19.4,73,99268.1641098522
1497592380,18.9,75,99293.3324151509
1497595980,18.3,76,99259.0968309825
1497599580,18.3,76,99259.0968309825
1497603180,17.2,84,99210.9253199855
1497606780,16.7,80,99167.7172579025
1497610380,16.7,84,99148.1998957183
1497613980,15.6,86,99138.9737500096
1497617580,16.7,86,99157.9585768104
1497621180,17.8,84,99176.8762921957
1497624780,18.9,78,99185.9671682653
1497628380,19.4,76,99219.3597027185
1497631980,21.1,68,99223.4719590691
1497635580,22.8,61,99168.8424524443
1497639180,24.4,56,99162.0713525964
1497642780,24.4,58,99123.011944875
1497646380,23.9,58,99070.2195121033
1497649980,24.4,54,99025.3634255716
1497653580,24.4,54,98996.0688697806
1497657180,24.4,54,98927.7149062682
1497660780,23.9,54,98904.223678109
1497664380,23.3,57,98909.2164099298
1497667980,22.2,59,98919.9447327334
1497671580,21.1,61,98930.6045683988
1497675180,20.6,63,98965.6000824611
1497678780,19.4,68,98975.3376670503
1497682380,18.9,68,98980.9971514838
1497685980,17.8,75,98971.9250619127
1497689580,17.8,75,98942.6463147294
1497693060,17,77,98928.3189321187
1497693180,16.7,78,98913.9915495079
1497696780,17.2,81,98908.3934800367
1497700380,17.2,81,98908.3934800367
1497703980,16.1,83,98918.7377530292
1497707580,17.2,81,98947.4298464817
1497711180,17.8,81,98971.9250619127
1497714780,20,68,99009.5247099749
1497718380,20.6,68,99004.6474685658
1497721980,22.8,57,99002.8613239919
1497725580,25.6,48,98966.4683262535
1497729180,26.1,45,98921.5565349738
1497732780,27.2,42,98891.0607927954
1497736380,27.8,43,98837.1038072845
1497739980,26.7,49,98779.7405405505
1497743580,25.6,50,98712.5579082071
1497747180,25,48,98659.0233927159
1497750780,23.9,54,98630.8187750597
1497754380,22.8,59,98602.5538965477
1497757980,21.1,66,98569.4014532389
1497761580,21.7,63,98632.8044371599
1497765180,21.7,68,98583.990815247
1497768780,20.6,73,98565.3643748875
1497772380,20.6,73,98545.8406818351
1497775980,21.1,78,98530.3524678162
1497779580,20.6,75,98497.0314492042
1497783180,20.6,78,98487.269602678
1497786780,20,76,98472.649637605
1497790380,20.6,75,98506.7932957304
1497793980,21.1,76,98501.0657287492
1497797580,23.3,66,98518.6568189725
1497801180,25.6,60,98527.007987327
1497804780,26.7,52,98506.2747767444
1497808380,27.8,47,98505.0095756956
1497811980,31.1,36,98500.8394195548
1497815580,33.3,32,98448.8958194612
1497819180,35.6,34,98426.7487031735
1497822780,35,34,98383.262462606
1497826380,30.6,42,98340.7526567157
1497829980,30.6,37,98340.7526567157
1497833580,29.4,42,98321.8923801165
1497837180,28.9,40,98337.6201565512
1497840780,27.2,41,98334.3407468508
1497844380,23.9,52,98357.4138720103
1497847980,21.7,59,98398.4990519781
1497851580,20,70,98414.0814478919
1497855180,19.4,76,98428.7283071534
1497858660,19,73,98404.3261035865
1497858780,19.4,71,98379.9239000197
1497859680,19.4,71,98360.4021371662
1497862380,19.4,71,98340.8803743128
1497865980,18.9,73,98346.5661471601
1497869580,18.3,76,98361.1777642715
1497873180,17.8,78,98396.1097006413
1497876660,18,73,98420.5086566274
1497876780,17.8,75,98444.9076126135
1497880380,18.3,76,98517.3376019604
1497883980,20.6,68,98565.3643748875
1497887580,21.7,63,98583.990815247
1497891180,22.8,64,98583.0267049651
1497894780,23.3,60,98616.2967167118
1497898380,25,54,98610.1967949763
1497901980,26.1,52,98589.5066858091
1497905580,23.9,58,98591.7609317669
1497909180,25.6,52,98575.8369138744
1497912780,23.9,55,98562.4675492973
1497916380,23.9,55,98542.938627651
1497919980,22.2,59,98500.1305180169
1497923460,20,64,98510.7934901914
1497923580,20,65,98521.4564623658
1497927180,17.8,75,98522.9842717689
1497930780,16.7,80,98533.4029869161
1497934380,16.1,83,98577.2012213772
1497937980,16.1,87,98586.9594079958
1497941580,16.7,84,98611.4724356529
1497945180,16.1,87,98586.9594079958
1497948780,16.1,83,98567.4430347586
1497952380,16.1,87,98538.1684749027
1497955980,16.1,83,98538.1684749027
1497959580,16.1,83,98567.4430347586
1497962520,15.6,86,98589.748521198
1497963180,15.6,86,98612.0540076374
1497966780,16.1,83,98665.0249009448
1497970380,17.8,75,98708.4163372631
1497973980,19.4,68,98731.315631382
1497977580,20.6,63,98741.0776123588
1497981180,22.2,59,98753.9716711013
1497984780,23.3,56,98743.2285837729
1497988380,24.4,54,98751.9475715221
1497991980,23.9,54,98708.9344616452
1497995580,23.9,54,98679.6410791757
1497999180,22.8,55,98670.899067087
1498002780,21.1,61,98627.974931373
1498006380,20,63,98599.5473819833
1498009980,19.4,66,98584.902409981
1498013580,17.8,73,98581.5417661355
1498017180,17.2,75,98586.3434568654
1498020780,16.7,78,98621.231116745
1498024380,16.7,78,98630.9897978371
1498027860,16,82,98633.370069463
1498027980,16.1,81,98635.7503410889
1498031580,15,87,98607.0191424508
1498034460,15,87,98599.7788020372
1498035180,15.6,83,98592.5384616237
1498037220,15.6,83,98581.1032305638
1498038660,15,82,98569.6679995039
1498038780,15,83,98558.232768444
1498040160,15,83,98543.596856242
1498042380,15,83,98528.96094404
1498044420,14.4,87,98511.7999742907
1498045980,14.4,90,98494.6390045415
1498048560,13.9,89,98499.5173918126
1498049580,14.4,87,98504.3957790838
1498053180,15,87,98509.4463944373
1498056780,16.1,81,98547.9266615213
1498058100,16.7,78,98554.974631434
1498060380,17.8,75,98562.0226013466
1498063980,18.3,73,98517.3376019604
1498067580,20,68,98521.4564623658
1498071180,21.1,66,98471.7789896822
1498074780,23.9,55,98435.5295585958
1498078380,25,52,98385.5944453739
1498081980,25,50,98327.0025280863
1498085580,23.9,55,98259.7692637784
1498089180,25,54,98209.8186935112
1498092780,23.3,57,98176.9171768849
1498096380,21.7,61,98154.4309424137
1498099980,20.6,68,98165.1286673139
1498103580,18.9,73,98151.3566073682
1498107180,18.3,76,98175.737957016
1498110780,17.8,78,98161.879723175
1498114380,17.8,78,98132.6009759917
1498117980,17.8,75,98113.0818112029
1498121580,17.8,73,98103.3222288084
1498125180,17.8,75,98054.5243168363
1498128780,17.8,75,98064.2838992308
1498132380,17.8,75,98074.0434816252
1498135980,17.2,78,98098.3888763028
1498139580,18.3,76,98175.737957016
1498143180,21.1,66,98257.0095698573
1498146780,22.2,66,98304.8680925674
1498150380,24.4,60,98322.2940865872
1498153980,26.7,51,98350.008625998
1498157580,29.4,43,98370.7358437926
1498161180,28.3,51,98352.5678570836
1498164780,28.9,45,98357.1567851708
1498168380,27.2,49,98334.3407468508
1498171980,25,56,98346.5331671822
1498175580,23.9,60,98328.1204895407
1498179180,22.8,59,98348.7004059734
1498182780,21.7,61,98388.7363275955
1498186380,20,68,98433.6041777962
1498189980,17.8,78,98454.6671950079
1498193580,17.2,81,98508.2707239754
1498197180,17.2,81,98527.7889071979
1498200780,16.7,84,98572.4377112845
1498204260,16,88,98565.0612797122
1498204380,16.1,87,98557.6848481399
1498207980,15.6,90,98553.5073695961
1498211580,15.6,90,98573.0229156099
1498212360,15.6,90,98580.263754229
1498215180,15,93,98587.5045928481
1498218780,15,93,98626.5336920535
1498222380,15,93,98685.0773408616
1498225980,15.6,90,98738.905056727
1498229460,17,83,98774.8538103256
1498229580,17.2,81,98810.8025639242
1498233180,18.3,73,98858.9372469048
1498236780,20.6,65,98877.7434637254
1498240380,21.7,61,98886.6352711069
1498243980,21.1,64,98881.7933366205
1498247460,22,61,98889.095666055
1498247580,21.7,61,98896.3979954895
1498251180,22.2,64,98871.129126371
1498254780,21.7,63,98867.1098223417
1498258380,21.1,68,98842.7443511978
1498261980,21.1,66,98842.7443511978
1498265580,20,70,98814.2974109313
1498269180,18.9,75,98815.0690426607
1498272780,17.8,81,98854.8100731795
1498276380,16.1,90,98899.2213797919
1498279980,16.1,87,98938.2541262664
1498283580,16.1,87,98967.5286861223
1498287180,15.6,90,98970.3101475073
1498290780,15.6,90,98973.0916088924
1498294380,15.6,90,98963.3338358855
1498297980,16.1,87,98928.4959396478
1498301580,16.1,87,98918.7377530292
1498305180,15.6,86,98904.7871978442
1498308180,16.1,83,98936.1579419832
1498308780,16.1,83,98967.5286861223
1498312380,16.1,87,99016.3196192155
1498315980,16.7,84,99060.3717658894
1498319580,17.2,81,99074.298037428
1498320540,17.2,78,99069.0975356497
1498323180,18.3,73,99063.8970338714
1498324980,18.9,73,99066.3692391308
1498326780,18.9,73,99068.8414443902
1498330380,20.6,63,99053.4567011967
1498333980,21.1,61,99047.7515246669
1498337580,21.1,61,99018.4647855999
1498341180,21.1,64,98998.9402928886
1498344780,21.1,61,98930.6045683988
1498348380,21.1,64,98950.1290611102
1498351980,18.3,73,98927.2571758936
1498355580,17.2,81,98927.9116632592
1498359180,16.7,80,98972.5436360605
1498362060,16.1,83,98960.2779744728
1498362780,16.1,83,98948.012312885
1498366380,16.1,87,98967.5286861223
1498369980,15.6,86,98963.3338358855
1498373580,15.6,86,98953.5760628786
1498377180,15.6,86,98943.8182898717
1498380780,15.6,86,98924.302743858
1498384380,15.6,86,98953.5760628786
1498387860,16,82,98963.3338358855
1498387980,15.6,83,98973.0916088924
1498389900,15.6,83,98982.8493818993
1498391280,16,82,98992.6071549062
1498391580,15.6,83,99002.3649279131
1498394880,16,82,99017.0015874234
1498395180,15.6,83,99031.6382469337
1498395900,15.6,86,99036.5171334372
1498396680,15.6,83,99041.3960199406
1498398120,15.6,83,99046.2749064441
1498398780,15.6,83,99051.1537929475
1498402380,15.6,83,99119.4582039958
1498405980,16.1,81,99162.6924184948
1498406940,16.1,81,99177.3296984228
1498409580,16.1,81,99191.9669783507
1498412940,17,77,99201.4461491681
1498413180,17.2,75,99210.9253199855
1498416780,18.3,70,99239.5768512714
1498420380,20,65,99253.5588337794
1498421460,19.4,66,99243.7974688272
1498423980,20,65,99234.0361038751
1498427580,21.1,59,99213.7097127134
1498431180,21.1,59,99174.6607272907
1498434780,20,65,99116.8997244489
1498438380,19.4,68,99092.468244171
1498441980,18.9,68,99107.8833523485
1498445580,17.8,73,99118.3187978292
1498448040,17.2,75,99128.3800062277
1498449180,16.7,78,99138.4412146262
1498450320,16.7,78,99153.0792362643
1498452780,16.7,78,99167.7172579025
1498456380,16.7,78,99216.510663363
1498458720,16.1,81,99218.8761007848
1498459980,16.1,81,99221.2415382066
1498463580,16.7,80,99216.510663363
1498467180,16.7,80,99216.510663363
1498470780,16.7,78,99216.510663363
1498474380,16.7,78,99187.2346200867
1498475040,16.7,78,99189.3208784248
1498477980,17.2,75,99191.407136763
1498481460,17,77,99194.2002189709
1498481580,16.7,78,99196.9933011788
1498485060,17,77,99206.7519822709
1498485180,16.7,78,99216.510663363
1498488780,17.8,73,99254.9529513512
1498492380,18.9,68,99293.3324151509
1498495980,19.4,66,99307.2076355591
1498499580,20.6,61,99346.3120969823
1498503180,21.7,59,99355.2460414705
1498506780,22.8,55,99325.0599851054
1498510380,23.3,52,99299.776000887
1498513980,23.9,52,99285.0376502135
1498517580,23.3,56,99250.9560520174
1498521180,21.7,61,99179.5170025842
1498524780,21.7,61,99130.7033806713
1498528380,20,70,99107.1383594967
1498531980,18.9,73,99098.1228753589
1498535580,17.8,81,99108.5592154347
1498539060,17,83,99125.5854470707
1498539180,17.2,81,99142.6116787067
1498540920,17.2,81,99147.4912245124
1498542780,17.2,81,99152.370770318
1498546380,17.2,81,99142.6116787067
1498549980,16.7,84,99118.923852442
1498553580,16.7,84,99079.8891280736
1498555440,16.1,83,99070.2658510404
1498556340,15.6,86,99060.6425740071
1498557060,16,82,99051.0192969739
1498557180,15.6,83,99041.3960199406
1498560780,15.6,86,99021.8804739268
1498564380,15.6,86,99021.8804739268
1498567980,15.6,86,99041.3960199406
